surface,winner_rank,loser_rank
Hard,1,7
Hard,1,5
Hard,1,3
Hard,2,5
Hard,1,4
Hard,1,2
Hard,53,227
Hard,144,323
Hard,27,102
Hard,46,90
Hard,35,117
Hard,255,32
Hard,34,101
Hard,201,79
Hard,83,62
Hard,33,61
Hard,73,47
Hard,85,63
Hard,53,6
Hard,27,144
Hard,9,46
Hard,35,255
Hard,34,201
Hard,16,83
Hard,33,73
Hard,3,85
Hard,27,53
Hard,9,35
Hard,16,34
Hard,3,33
Hard,27,9
Hard,3,16
Hard,27,3
Clay,122,87
Clay,99,173
Clay,67,48
Clay,83,112
Clay,65,93
Clay,160,52
Clay,278,50
Clay,72,148
Clay,96,69
Clay,140,70
Clay,77,91
Clay,76,145
Clay,122,35
Clay,67,99
Clay,49,83
Clay,65,160
Clay,278,72
Clay,27,96
Clay,140,77
Clay,76,20
Clay,67,122
Clay,65,49
Clay,27,278
Clay,76,140
Clay,67,65
Clay,27,76
Clay,27,67
Clay,151,97
Clay,73,75
Clay,35,46
Clay,37,71
Clay,72,125
Clay,45,24
Clay,19,64
Clay,142,74
Clay,79,138
Clay,89,31
Clay,52,60
Clay,55,92
Clay,6,151
Clay,35,73
Clay,9,37
Clay,72,45
Clay,19,142
Clay,79,12
Clay,52,89
Clay,5,55
Clay,6,35
Clay,72,9
Clay,19,79
Clay,5,52
Clay,72,6
Clay,19,5
Clay,19,72
Grass,6,29
Grass,192,594
Grass,102,63
Grass,40,14
Grass,7,30
Grass,95,48
Grass,28,43
Grass,25,45
Grass,38,24
Grass,114,59
Grass,87,35
Grass,42,8
Grass,11,49
Grass,100,60
Grass,64,56
Grass,3,88
Grass,192,6
Grass,40,102
Grass,7,95
Grass,25,28
Grass,38,114
Grass,42,87
Grass,11,100
Grass,3,64
Grass,192,40
Grass,7,25
Grass,38,42
Grass,3,11
Grass,192,7
Grass,38,3
Grass,192,38
Hard,89,20
Hard,86,96
Hard,104,127
Hard,31,63
Hard,28,92
Hard,88,79
Hard,120,148
Hard,49,123
Hard,30,105
Hard,245,76
Hard,1042,65
Hard,135,26
Hard,58,85
Hard,129,102
Hard,61,95
Hard,103,14
Hard,89,86
Hard,104,31
Hard,28,88
Hard,49,120
Hard,30,245
Hard,1042,135
Hard,129,58
Hard,61,103
Hard,89,104
Hard,28,49
Hard,1042,30
Hard,61,129
Hard,89,28
Hard,61,1042
Hard,61,89
Hard,56,693
Hard,175,212
Hard,17,69
Hard,75,152
Hard,41,42
Hard,44,15
Hard,171,193
Hard,54,91
Hard,64,34
Hard,22,68
Hard,196,40
Hard,81,25
Hard,8,56
Hard,17,175
Hard,10,75
Hard,41,44
Hard,54,171
Hard,12,64
Hard,22,196
Hard,4,81
Hard,8,17
Hard,41,10
Hard,12,54
Hard,22,4
Hard,41,8
Hard,12,22
Hard,41,12
Hard,4,92
Hard,188,47
Hard,38,55
Hard,28,110
Hard,7,36
Hard,144,40
Hard,84,63
Hard,33,25
Hard,57,22
Hard,45,88
Hard,66,39
Hard,18,73
Hard,24,37
Hard,51,107
Hard,121,78
Hard,1,41
Hard,4,188
Hard,28,38
Hard,7,144
Hard,33,84
Hard,57,45
Hard,18,66
Hard,24,51
Hard,1,121
Hard,4,28
Hard,33,7
Hard,57,18
Hard,24,1
Hard,4,33
Hard,57,24
Hard,4,57
Hard,5,67
Hard,66,195
Hard,79,114
Hard,85,29
Hard,94,7
Hard,50,58
Hard,95,54
Hard,31,1512
Hard,75,17
Hard,102,43
Hard,82,90
Hard,6,62
Hard,35,97
Hard,64,68
Hard,49,103
Hard,1,118
Hard,5,66
Hard,79,85
Hard,94,50
Hard,31,95
Hard,102,75
Hard,6,82
Hard,35,64
Hard,1,49
Hard,5,79
Hard,94,31
Hard,6,102
Hard,1,35
Hard,5,94
Hard,1,6
Hard,1,5
Clay,117,292
Clay,124,85
Clay,28,196
Clay,761,69
Clay,87,142
Clay,50,354
Clay,81,45
Clay,111,176
Clay,109,221
Clay,56,52
Clay,101,569
Clay,72,54
Clay,32,117
Clay,124,28
Clay,38,761
Clay,87,50
Clay,81,111
Clay,39,109
Clay,56,101
Clay,72,20
Clay,124,32
Clay,87,38
Clay,39,81
Clay,72,56
Clay,124,87
Clay,39,72
Clay,39,124
Hard,234,116
Hard,105,89
Hard,48,35
Hard,549,44
Hard,41,86
Hard,63,27
Hard,103,24
Hard,132,161
Hard,53,82
Hard,23,57
Hard,74,37
Hard,61,97
Hard,18,234
Hard,48,105
Hard,21,549
Hard,63,41
Hard,132,103
Hard,20,53
Hard,23,74
Hard,61,7
Hard,18,48
Hard,63,21
Hard,20,132
Hard,23,61
Hard,63,18
Hard,23,20
Hard,63,23
Clay,102,123
Clay,78,89
Clay,68,97
Clay,138,59
Clay,76,71
Clay,51,113
Clay,55,425
Clay,54,66
Clay,79,242
Clay,49,73
Clay,57,146
Clay,159,91
Clay,212,83
Clay,74,56
Clay,104,118
Clay,50,96
Clay,6,102
Clay,33,78
Clay,30,68
Clay,138,17
Clay,76,167
Clay,51,35
Clay,25,55
Clay,22,54
Clay,23,79
Clay,27,49
Clay,47,57
Clay,159,191
Clay,24,212
Clay,31,74
Clay,104,34
Clay,5,50
Clay,6,33
Clay,30,138
Clay,76,51
Clay,22,25
Clay,27,23
Clay,47,159
Clay,31,24
Clay,5,104
Clay,6,30
Clay,22,76
Clay,27,47
Clay,5,31
Clay,6,22
Clay,5,27
Clay,5,6
Hard,61,58
Hard,57,38
Hard,26,102
Hard,22,163
Hard,192,84
Hard,34,35
Hard,131,43
Hard,118,66
Hard,23,318
Hard,370,19
Hard,40,107
Hard,27,63
Hard,29,234
Hard,101,39
Hard,14,36
Hard,33,21
Hard,147,67
Hard,70,25
Hard,53,79
Hard,144,45
Hard,16,60
Hard,129,28
Hard,247,119
Hard,37,433
Hard,5,61
Hard,26,57
Hard,22,192
Hard,34,9
Hard,6,131
Hard,118,23
Hard,40,370
Hard,27,12
Hard,11,29
Hard,14,101
Hard,147,33
Hard,7,70
Hard,8,53
Hard,144,16
Hard,129,247
Hard,1,37
Hard,5,26
Hard,34,22
Hard,6,118
Hard,40,27
Hard,14,11
Hard,7,147
Hard,8,144
Hard,1,129
Hard,5,34
Hard,6,40
Hard,14,7
Hard,1,8
Hard,6,5
Hard,1,14
Hard,1,6
Clay,156,23
Clay,215,86
Clay,,200
Clay,47,116
Clay,82,27
Clay,83,109
Clay,151,
Clay,56,159
Clay,44,206
Clay,66,108
Clay,123,141
Clay,24,77
Clay,142,34
Clay,153,63
Clay,144,113
Clay,22,87
Clay,156,215
Clay,47,
Clay,83,82
Clay,56,151
Clay,66,44
Clay,24,123
Clay,153,142
Clay,22,144
Clay,47,156
Clay,83,56
Clay,24,66
Clay,153,22
Clay,47,83
Clay,24,153
Clay,47,24
Clay,95,47
Clay,34,30
Clay,22,56
Clay,12,98
Clay,25,131
Clay,99,62
Clay,28,42
Clay,26,110
Clay,18,24
Clay,14,115
Clay,90,73
Clay,60,61
Clay,51,121
Clay,82,48
Clay,10,64
Clay,17,50
Clay,33,46
Clay,38,35
Clay,54,157
Clay,88,36
Clay,13,23
Clay,16,43
Clay,53,31
Clay,55,52
Clay,2,95
Clay,22,34
Clay,12,25
Clay,99,7
Clay,4,28
Clay,18,26
Clay,14,90
Clay,5,60
Clay,9,51
Clay,82,10
Clay,17,33
Clay,3,38
Clay,67,54
Clay,13,88
Clay,16,53
Clay,55,1
Clay,2,22
Clay,12,99
Clay,4,18
Clay,5,14
Clay,9,82
Clay,3,17
Clay,67,13
Clay,16,55
Clay,2,12
Clay,5,4
Clay,9,3
Clay,16,67
Clay,5,2
Clay,16,9
Clay,5,16
Hard,13,65
Hard,40,36
Hard,32,692
Hard,87,21
Hard,15,63
Hard,70,41
Hard,38,90
Hard,18,80
Hard,17,33
Hard,51,47
Hard,43,39
Hard,61,16
Hard,22,53
Hard,69,34
Hard,54,44
Hard,28,83
Hard,13,40
Hard,32,87
Hard,70,15
Hard,18,38
Hard,17,51
Hard,43,61
Hard,22,69
Hard,54,28
Hard,32,13
Hard,18,70
Hard,43,17
Hard,54,22
Hard,18,32
Hard,43,54
Hard,43,18
Hard,145,387
Hard,107,251
Hard,66,95
Hard,98,120
Hard,102,91
Hard,78,128
Hard,82,77
Hard,130,159
Hard,188,105
Hard,59,88
Hard,93,103
Hard,124,176
Hard,145,29
Hard,107,66
Hard,48,98
Hard,102,78
Hard,130,82
Hard,58,188
Hard,93,59
Hard,7,124
Hard,145,107
Hard,102,48
Hard,58,130
Hard,7,93
Hard,145,102
Hard,7,58
Hard,7,145
Hard,85,103
Hard,156,116
Hard,121,38
Hard,93,155
Hard,78,693
Hard,136,17
Hard,107,33
Hard,108,54
Hard,133,106
Hard,53,109
Hard,97,61
Hard,82,171
Hard,85,13
Hard,121,156
Hard,93,21
Hard,78,136
Hard,107,108
Hard,133,15
Hard,53,97
Hard,10,82
Hard,85,121
Hard,93,78
Hard,133,107
Hard,10,53
Hard,93,85
Hard,10,133
Hard,10,93
Clay,95,320
Clay,123,151
Clay,102,51
Clay,105,834
Clay,72,257
Clay,52,67
Clay,63,50
Clay,147,75
Clay,84,91
Clay,55,56
Clay,312,
Clay,62,156
Clay,95,36
Clay,123,102
Clay,47,105
Clay,52,72
Clay,63,147
Clay,48,84
Clay,55,312
Clay,38,62
Clay,123,95
Clay,47,52
Clay,48,63
Clay,55,38
Clay,47,123
Clay,48,55
Clay,47,48
Hard,46,64
Hard,30,87
Hard,23,183
Hard,43,86
Hard,31,49
Hard,39,45
Hard,26,50
Hard,28,60
Hard,24,32
Hard,33,57
Hard,27,53
Hard,91,69
Hard,41,35
Hard,20,89
Hard,37,67
Hard,34,44
Hard,2,46
Hard,17,30
Hard,23,15
Hard,11,43
Hard,5,31
Hard,22,39
Hard,13,26
Hard,4,28
Hard,24,8
Hard,19,33
Hard,27,16
Hard,91,3
Hard,12,41
Hard,10,20
Hard,18,37
Hard,1,34
Hard,2,17
Hard,11,23
Hard,5,22
Hard,13,4
Hard,24,19
Hard,27,91
Hard,10,12
Hard,1,18
Hard,2,11
Hard,5,13
Hard,27,24
Hard,10,1
Hard,2,5
Hard,27,10
Hard,2,27
Hard,87,251
Hard,50,92
Hard,40,154
Hard,108,77
Hard,68,69
Hard,238,31
Hard,162,38
Hard,55,89
Hard,57,74
Hard,37,66
Hard,106,202
Hard,209,48
Hard,14,87
Hard,40,50
Hard,18,108
Hard,238,68
Hard,55,162
Hard,28,57
Hard,37,106
Hard,10,209
Hard,14,40
Hard,18,238
Hard,28,55
Hard,10,37
Hard,18,14
Hard,10,28
Hard,18,10
Hard,107,10
Hard,63,87
Hard,92,43
Hard,23,31
Hard,417,14
Hard,26,49
Hard,33,50
Hard,15,113
Hard,19,40
Hard,34,21
Hard,28,52
Hard,9,74
Hard,30,17
Hard,27,93
Hard,24,76
Hard,2,35
Hard,63,107
Hard,23,92
Hard,26,417
Hard,15,33
Hard,19,34
Hard,28,9
Hard,27,30
Hard,2,24
Hard,23,63
Hard,15,26
Hard,19,28
Hard,2,27
Hard,15,23
Hard,2,19
Hard,2,15
Hard,8,92
Hard,30,31
Hard,173,91
Hard,21,47
Hard,36,9
Hard,35,44
Hard,106,53
Hard,15,107
Hard,175,28
Hard,89,58
Hard,46,131
Hard,11,37
Hard,14,96
Hard,52,41
Hard,34,33
Hard,5,81
Hard,8,30
Hard,21,173
Hard,36,35
Hard,15,106
Hard,89,175
Hard,11,46
Hard,14,52
Hard,34,5
Hard,8,21
Hard,15,36
Hard,11,89
Hard,14,34
Hard,15,8
Hard,14,11
Hard,15,14
Hard,91,4
Hard,48,47
Hard,55,44
Hard,37,18
Hard,5,77
Hard,38,41
Hard,42,64
Hard,11,36
Hard,22,53
Hard,39,134
Hard,32,45
Hard,12,51
Hard,59,16
Hard,72,73
Hard,83,66
Hard,3,119
Hard,48,91
Hard,37,55
Hard,5,38
Hard,42,11
Hard,39,22
Hard,12,32
Hard,72,59
Hard,3,83
Hard,37,48
Hard,5,42
Hard,12,39
Hard,72,3
Hard,5,37
Hard,12,72
Hard,12,5
Clay,64,236
Clay,73,78
Clay,55,37
Clay,76,52
Clay,39,81
Clay,33,686
Clay,35,77
Clay,40,62
Clay,68,310
Clay,61,338
Clay,43,340
Clay,53,80
Clay,12,64
Clay,55,73
Clay,11,76
Clay,33,39
Clay,40,35
Clay,68,17
Clay,43,61
Clay,4,53
Clay,12,55
Clay,11,33
Clay,68,40
Clay,4,43
Clay,11,12
Clay,4,68
Clay,4,11
Grass,129,64
Grass,56,80
Grass,26,79
Grass,89,41
Grass,223,36
Grass,66,29
Grass,76,22
Grass,100,429
Grass,115,73
Grass,226,21
Grass,121,63
Grass,65,
Grass,129,13
Grass,26,56
Grass,18,89
Grass,223,66
Grass,76,100
Grass,7,115
Grass,226,121
Grass,3,65
Grass,26,129
Grass,223,18
Grass,7,76
Grass,3,226
Grass,26,223
Grass,7,3
Grass,7,26
Clay,104,226
Clay,146,88
Clay,83,91
Clay,116,134
Clay,115,159
Clay,123,79
Clay,86,295
Clay,138,121
Clay,103,198
Clay,131,76
Clay,107,122
Clay,421,113
Clay,104,23
Clay,83,146
Clay,116,46
Clay,123,115
Clay,86,138
Clay,48,103
Clay,107,131
Clay,421,9
Clay,83,104
Clay,123,116
Clay,48,86
Clay,107,421
Clay,123,83
Clay,48,107
Clay,48,123
Clay,479,674
Clay,89,326
Clay,117,72
Clay,93,176
Clay,125,155
Clay,59,166
Clay,79,104
Clay,230,127
Clay,106,119
Clay,68,507
Clay,101,133
Clay,378,190
Clay,30,479
Clay,89,117
Clay,93,45
Clay,59,125
Clay,230,79
Clay,35,106
Clay,101,68
Clay,13,378
Clay,89,30
Clay,59,93
Clay,35,230
Clay,13,101
Clay,59,89
Clay,35,13
Clay,35,59
Grass,254,158
Grass,173,88
Grass,136,327
Grass,546,129
Grass,69,419
Grass,65,98
Grass,55,202
Grass,134,315
Grass,75,128
Grass,61,145
Grass,169,96
Grass,107,216
Grass,38,254
Grass,136,173
Grass,43,546
Grass,65,69
Grass,55,134
Grass,39,75
Grass,61,169
Grass,25,107
Grass,38,136
Grass,43,65
Grass,39,55
Grass,61,25
Grass,38,43
Grass,39,61
Grass,38,39
Clay,110,538
Clay,95,136
Clay,73,253
Clay,182,89
Clay,165,126
Clay,60,129
Clay,66,874
Clay,139,97
Clay,99,94
Clay,105,51
Clay,157,135
Clay,306,391
Clay,110,30
Clay,95,73
Clay,31,182
Clay,60,165
Clay,66,139
Clay,99,49
Clay,157,105
Clay,21,306
Clay,95,110
Clay,60,31
Clay,99,66
Clay,21,157
Clay,95,60
Clay,21,99
Clay,21,95
Grass,53,5
Grass,22,20
Grass,41,178
Grass,17,166
Grass,9,19
Grass,68,33
Grass,75,46
Grass,16,32
Grass,13,21
Grass,553,37
Grass,57,54
Grass,39,10
Grass,85,18
Grass,61,92
Grass,58,23
Grass,2,51
Grass,22,53
Grass,41,17
Grass,9,68
Grass,16,75
Grass,13,553
Grass,39,57
Grass,85,61
Grass,2,58
Grass,22,41
Grass,9,16
Grass,13,39
Grass,2,85
Grass,9,22
Grass,2,13
Grass,2,9
Clay,131,93
Clay,88,67
Clay,30,285
Clay,267,325
Clay,337,106
Clay,112,45
Clay,35,76
Clay,75,83
Clay,97,129
Clay,49,64
Clay,65,73
Clay,82,1751
Clay,139,131
Clay,30,88
Clay,27,267
Clay,337,112
Clay,75,35
Clay,15,97
Clay,49,65
Clay,13,82
Clay,30,139
Clay,27,337
Clay,15,75
Clay,49,13
Clay,27,30
Clay,15,49
Clay,27,15
Hard,34,98
Hard,100,55
Hard,21,33
Hard,60,49
Hard,46,365
Hard,25,42
Hard,39,23
Hard,26,56
Hard,64,59
Hard,18,679
Hard,54,27
Hard,299,32
Hard,10,34
Hard,21,100
Hard,11,60
Hard,25,46
Hard,26,39
Hard,12,64
Hard,54,18
Hard,8,299
Hard,10,21
Hard,25,11
Hard,26,12
Hard,8,54
Hard,25,10
Hard,26,8
Hard,25,26
Hard,36,143
Hard,61,121
Hard,36,61
Hard,143,121
Clay,30,499
Clay,33,104
Clay,33,30
Hard,57,108
Hard,34,200
Hard,34,57
Hard,73,928
Clay,59,124
Clay,6,123
Clay,6,59
Clay,124,123
Clay,62,47
Clay,29,158
Clay,29,62
Hard,58,63
Hard,28,176
Hard,28,58
Hard,88,151
Hard,4,144
Hard,2,436
Hard,2,144
Hard,359,1180
Hard,84,125
Hard,164,40
Hard,40,125
Hard,214,1101
Hard,221,869
Hard,214,869
Hard,299,1101
Hard,1522,
Hard,243,
Hard,243,1522
Hard,,
Clay,506,409
Clay,278,633
Clay,409,278
Clay,535,938
Hard,1418,
Hard,,
Hard,,1185
Hard,,
Clay,2101,1695
Clay,,1511
Clay,1695,1527
Clay,2018,
Clay,,
Clay,,2018
Clay,,1573
Clay,442,
Clay,2018,1892
Clay,442,2018
Clay,,742
Hard,398,
Hard,701,2018
Hard,398,
Hard,701,
Clay,910,331
Clay,578,254
Clay,331,254
Hard,477,150
Hard,334,425
Hard,334,150
Hard,421,425
Clay,611,307
Clay,234,313
Clay,234,425
Clay,313,842
Clay,302,48
Clay,179,209
Clay,48,209
Clay,302,254
Clay,316,673
Clay,16,
Clay,329,673
Clay,1661,
Clay,185,231
Clay,192,786
Clay,185,192
Clay,786,231
Clay,53,505
Clay,91,220
Clay,53,91
Clay,269,379
Hard,78,327
Hard,241,438
Hard,78,241
Hard,327,438
Hard,498,366
Hard,349,675
Hard,349,498
Hard,366,
Hard,34,
Hard,1581,793
Hard,34,1581
Hard,1602,
Hard,143,945
Hard,165,892
Hard,165,143
Hard,945,
Hard,199,324
Hard,89,1205
Hard,235,324
Hard,1205,803
Clay,70,609
Clay,356,424
Clay,70,356
Clay,609,634
Hard,52,759
Hard,256,330
Hard,330,272
Hard,599,1049
Hard,275,347
Hard,246,933
Hard,246,347
Hard,275,933
Hard,427,404
Hard,77,446
Hard,77,427
Hard,404,443
Hard,,706
Hard,274,
Hard,1047,
Hard,1177,706
Hard,,1430
Hard,,1056
Hard,,1056
Hard,667,1203
Hard,61,
Hard,61,
Clay,,
Clay,,
Clay,,
Clay,,1969
Hard,582,1581
Hard,,1394
Hard,1682,1506
Hard,,1581
Clay,1089,
Clay,,1969
Clay,,1969
Clay,,
Hard,59,
Hard,796,
Hard,847,
Hard,796,
Clay,375,346
Clay,162,1028
Clay,241,
Clay,375,1028
Clay,238,694
Clay,271,549
Clay,238,549
Clay,271,1892
Hard,314,706
Hard,413,
Hard,314,413
Hard,706,
Clay,229,422
Clay,192,660
Clay,192,1541
Clay,177,660
Hard,483,553
Hard,249,538
Hard,483,249
Hard,280,
Hard,1259,
Hard,280,1259
Hard,,
Hard,578,1180
Hard,341,
Hard,341,
Hard,640,
Hard,74,441
Hard,117,259
Hard,117,74
Hard,649,623
Hard,90,714
Hard,436,301
Hard,1279,789
Hard,714,436
Hard,7,909
Hard,8,283
Hard,22,283
Hard,8,909
Hard,73,51
Hard,140,55
Hard,51,55
Clay,180,126
Clay,38,199
Clay,38,180
Clay,199,126
Clay,134,28
Clay,58,74
Clay,74,28
Clay,,257
Hard,21,194
Hard,32,187
Hard,178,21
Hard,194,32
Hard,76,163
Hard,51,361
Hard,51,76
Hard,361,351
Hard,159,893
Hard,168,108
Hard,159,1222
Hard,168,893
Hard,42,699
Hard,117,548
Hard,42,548
Hard,93,572
Hard,189,84
Hard,55,234
Hard,55,189
Hard,167,234
Hard,306,155
Hard,81,749
Hard,81,306
Hard,328,749
Hard,548,148
Hard,151,345
Hard,148,643
Hard,151,548
Clay,79,141
Clay,72,1144
Clay,72,79
Clay,1144,453
Hard,309,497
Hard,503,191
Hard,497,348
Hard,503,378
Hard,523,320
Hard,121,1009
Hard,121,320
Hard,1009,487
Hard,245,409
Hard,358,
Hard,245,358
Hard,339,
Clay,43,384
Clay,291,182
Clay,43,291
Clay,340,891
Clay,90,23
Clay,32,420
Clay,23,32
Clay,90,420
Hard,56,
Hard,291,268
Hard,56,291
Hard,268,
Clay,16,100
Clay,2,108
Clay,2,16
Hard,15,65
Hard,39,64
Hard,15,68
Hard,64,65
Hard,3,72
Hard,23,300
Hard,3,23
Hard,72,300
Clay,76,272
Clay,14,491
Clay,102,272
Clay,76,491
Clay,22,87
Clay,77,20
Clay,96,65
Clay,145,87
Grass,63,69
Grass,115,41
Grass,68,63
Grass,279,115
Grass,11,89
Grass,3,12
Grass,3,11
Hard,344,132
Hard,102,576
Hard,344,102
Hard,21,321
Hard,6,85
Hard,4,62
Hard,4,6
Hard,62,86
Hard,1,158
Hard,41,61
Hard,100,560
Hard,41,158
Clay,75,67
Clay,29,87
Clay,29,75
Clay,83,87
Hard,58,49
Hard,35,91
Hard,58,35
Hard,130,22
Hard,133,31
Hard,38,45
Hard,38,31
Hard,218,69
Hard,5,47
Hard,111,20
Hard,5,20
Hard,47,111
Hard,14,74
Hard,19,28
Hard,28,14
Hard,74,123
Hard,95,80
Hard,227,81
Hard,46,116
Hard,83,148
Hard,65,557
Hard,79,55
Hard,38,136
Hard,49,109
Hard,102,113
Hard,36,129
Hard,87,285
Hard,156,88
Hard,4,95
Hard,46,227
Hard,22,83
Hard,79,65
Hard,38,49
Hard,15,102
Hard,36,87
Hard,156,14
Hard,4,46
Hard,22,79
Hard,15,38
Hard,156,36
Hard,4,22
Hard,156,15
Hard,4,156
Hard,5,92
Hard,61,48
Hard,57,102
Hard,33,69
Hard,15,95
Hard,44,96
Hard,43,480
Hard,32,142
Hard,23,79
Hard,78,138
Hard,169,45
Hard,10,101
Hard,41,97
Hard,42,38
Hard,80,51
Hard,9,132
Hard,5,61
Hard,33,57
Hard,15,44
Hard,43,32
Hard,23,78
Hard,169,10
Hard,42,41
Hard,9,80
Hard,5,33
Hard,15,43
Hard,169,23
Hard,9,42
Hard,5,15
Hard,9,169
Hard,9,5
Clay,824,207
Clay,289,65
Clay,68,34
Clay,55,51
Clay,89,603
Clay,46,61
Clay,45,384
Clay,59,74
Clay,82,158
Clay,50,105
Clay,47,100
Clay,57,172
Clay,13,824
Clay,68,289
Clay,22,55
Clay,46,89
Clay,45,59
Clay,33,82
Clay,50,47
Clay,15,57
Clay,68,13
Clay,46,22
Clay,45,33
Clay,15,50
Clay,46,68
Clay,45,15
Clay,45,46
Hard,1,59
Hard,219,70
Hard,76,29
Hard,13,19
Hard,7,31
Hard,79,54
Hard,100,39
Hard,24,9
Hard,64,16
Hard,30,56
Hard,44,68
Hard,8,230
Hard,17,25
Hard,28,42
Hard,18,26
Hard,37,5
Hard,1,219
Hard,13,76
Hard,7,79
Hard,100,24
Hard,30,64
Hard,8,44
Hard,28,17
Hard,37,18
Hard,1,13
Hard,7,100
Hard,8,30
Hard,28,37
Hard,1,7
Hard,8,28
Hard,1,8
Grass,59,48
Grass,76,58
Grass,56,90
Grass,74,63
Grass,78,64
Grass,72,110
Grass,92,145
Grass,49,52
Grass,83,101
Grass,75,57
Grass,61,95
Grass,761,66
Grass,85,62
Grass,60,55
Grass,68,356
Grass,70,54
Grass,59,7
Grass,76,41
Grass,56,38
Grass,34,74
Grass,21,78
Grass,46,72
Grass,92,35
Grass,49,24
Grass,30,83
Grass,75,36
Grass,61,27
Grass,16,761
Grass,23,85
Grass,44,60
Grass,45,68
Grass,13,70
Grass,59,76
Grass,56,34
Grass,21,46
Grass,92,49
Grass,75,30
Grass,61,16
Grass,44,23
Grass,13,45
Grass,59,56
Grass,92,21
Grass,75,61
Grass,44,13
Grass,92,59
Grass,44,75
Grass,92,44
Clay,101,81
Clay,104,106
Clay,46,68
Clay,64,319
Clay,127,335
Clay,45,280
Clay,28,82
Clay,137,138
Clay,174,317
Clay,55,32
Clay,227,57
Clay,31,202
Clay,101,12
Clay,46,104
Clay,64,440
Clay,45,127
Clay,28,137
Clay,174,25
Clay,55,227
Clay,31,17
Clay,46,101
Clay,64,45
Clay,28,174
Clay,31,55
Clay,46,64
Clay,28,31
Clay,28,46
Clay,93,56
Clay,52,45
Clay,42,78
Clay,79,68
Clay,118,138
Clay,30,83
Clay,35,81
Clay,92,109
Clay,72,80
Clay,32,346
Clay,,186
Clay,46,69
Clay,12,93
Clay,42,52
Clay,79,19
Clay,30,118
Clay,35,92
Clay,16,72
Clay,32,
Clay,46,15
Clay,42,12
Clay,30,79
Clay,16,35
Clay,46,32
Clay,42,30
Clay,46,16
Clay,46,42
Clay,71,80
Clay,62,422
Clay,56,121
Clay,292,86
Clay,83,76
Clay,63,77
Clay,74,58
Clay,66,73
Clay,100,94
Clay,107,47
Clay,79,103
Clay,117,134
Clay,2,71
Clay,62,56
Clay,50,292
Clay,63,83
Clay,74,66
Clay,23,100
Clay,107,79
Clay,11,117
Clay,2,62
Clay,63,50
Clay,23,74
Clay,11,107
Clay,2,63
Clay,23,11
Clay,2,23
Clay,106,116
Clay,219,309
Clay,80,145
Clay,154,77
Clay,122,113
Clay,68,130
Clay,76,173
Clay,265,129
Clay,90,161
Clay,73,307
Clay,124,157
Clay,103,146
Clay,14,106
Clay,80,219
Clay,32,154
Clay,68,122
Clay,76,265
Clay,38,90
Clay,73,124
Clay,103,31
Clay,14,80
Clay,32,68
Clay,76,38
Clay,73,103
Clay,14,32
Clay,76,73
Clay,76,14
Hard,128,97
Hard,583,118
Hard,40,216
Hard,219,72
Hard,62,64
Hard,66,133
Hard,39,69
Hard,266,340
Hard,80,60
Hard,55,91
Hard,58,224
Hard,75,81
Hard,5,128
Hard,40,583
Hard,30,219
Hard,62,66
Hard,39,266
Hard,29,80
Hard,58,55
Hard,14,75
Hard,5,40
Hard,30,62
Hard,29,39
Hard,14,58
Hard,5,30
Hard,29,14
Hard,5,29
Clay,3,64
Clay,55,76
Clay,93,96
Clay,23,91
Clay,28,44
Clay,50,67
Clay,63,62
Clay,38,71
Clay,92,30
Clay,88,150
Clay,74,68
Clay,18,189
Clay,66,33
Clay,77,156
Clay,136,230
Clay,9,99
Clay,3,55
Clay,23,93
Clay,28,50
Clay,63,38
Clay,88,92
Clay,74,18
Clay,66,77
Clay,9,136
Clay,3,23
Clay,28,63
Clay,74,88
Clay,9,66
Clay,28,3
Clay,9,74
Clay,9,28
Hard,607,261
Hard,369,149
Hard,64,104
Hard,86,120
Hard,204,97
Hard,82,126
Hard,129,93
Hard,1184,106
Hard,152,293
Hard,698,45
Hard,105,131
Hard,116,115
Hard,23,607
Hard,369,64
Hard,33,86
Hard,82,204
Hard,129,1184
Hard,49,152
Hard,105,698
Hard,29,116
Hard,23,369
Hard,33,82
Hard,129,49
Hard,29,105
Hard,33,23
Hard,29,129
Hard,29,33
Hard,58,102
Hard,140,60
Hard,57,497
Hard,62,63
Hard,69,68
Hard,54,146
Hard,71,134
Hard,106,79
Hard,275,92
Hard,36,83
Hard,70,39
Hard,88,89
Hard,59,66
Hard,75,76
Hard,86,67
Hard,55,64
Hard,58,11
Hard,140,51
Hard,57,46
Hard,62,38
Hard,19,69
Hard,49,54
Hard,71,41
Hard,106,31
Hard,30,275
Hard,47,36
Hard,53,70
Hard,88,22
Hard,35,59
Hard,75,48
Hard,61,86
Hard,15,55
Hard,140,58
Hard,57,62
Hard,49,19
Hard,106,71
Hard,30,47
Hard,88,53
Hard,35,75
Hard,15,61
Hard,140,57
Hard,49,106
Hard,88,30
Hard,15,35
Hard,140,49
Hard,15,88
Hard,15,140
Clay,88,291
Clay,53,73
Clay,269,28
Clay,91,72
Clay,38,95
Clay,34,71
Clay,30,57
Clay,42,46
Clay,68,52
Clay,75,36
Clay,61,225
Clay,55,516
Clay,88,304
Clay,53,269
Clay,24,91
Clay,34,38
Clay,42,30
Clay,25,68
Clay,75,61
Clay,17,55
Clay,53,88
Clay,24,34
Clay,42,25
Clay,17,75
Clay,24,53
Clay,42,17
Clay,42,24
